topic,issue_number,title,url,state,labels,created_at,updated_at,last_seen_at,archived_at,archive_reason,linked_pr_status,difficulty,component,learning_value,fixability,my_status,notes,next_action
sampling_logits_output,14300,[Usage]: Logprobs Scaling with O(n) Complexity – Unexpected Performance Degradation,https://github.com/vllm-project/vllm/issues/14300,open,"usage, unstale",2025-03-05T17:47:25Z,2026-03-20T02:21:46Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,14426,[Usage]: LLM.beam_search is much slower in vLLM 0.7.3 compared to 0.5.4,https://github.com/vllm-project/vllm/issues/14426,open,usage,2025-03-07T09:50:36Z,2026-02-03T22:43:09Z,2026-05-01T21:34:43+00:00,2026-05-01T21:27:51+00:00,linked_pr,linked,,,,,archived_linked_pr,,
sampling_logits_output,21711,[Bug]: Qwen3 tool call,https://github.com/vllm-project/vllm/issues/21711,open,"bug, stale, tool-calling",2025-07-28T04:27:29Z,2026-04-15T02:18:58Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,23593,[CI]: Declarative regression tests for API parameters,https://github.com/vllm-project/vllm/issues/23593,open,"ci/build, unstale",2025-08-25T22:22:07Z,2026-03-08T02:19:01Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,23943,[Feature]: Any plans to add nvidia/parakeet-tdt-0.6b-v3 to vllm?,https://github.com/vllm-project/vllm/issues/23943,open,"new-model, multi-modality",2025-08-29T14:05:43Z,2026-04-29T06:03:53Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,27604,[Bug]: Is Flashinfer Attn backend supposed to work with FP8 KV cache on Hopper?,https://github.com/vllm-project/vllm/issues/27604,open,"bug, unstale, nvidia",2025-10-27T20:22:37Z,2026-03-01T02:16:14Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,28172,[Bug]: Sampling with max_tokens returns result sometimes off by 1 token,https://github.com/vllm-project/vllm/issues/28172,open,"bug, unstale",2025-11-06T02:12:47Z,2026-02-09T02:15:30Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,28947,[Tracking Issue][Performance]: Speculative decoding performance/QoL improvements,https://github.com/vllm-project/vllm/issues/28947,open,"performance, nvidia",2025-11-18T16:43:47Z,2026-02-21T16:29:52Z,2026-05-01T21:34:43+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
sampling_logits_output,29280,[Feature]: Selective Token Logprobs Tracking,https://github.com/vllm-project/vllm/issues/29280,open,feature request,2025-11-23T22:33:10Z,2026-02-13T07:59:32Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,sampling/logprobs,high,medium,archived_removed_topic,,Map sampler/logprobs output path and check current API shape
sampling_logits_output,31843,[Bug]: SM90 FlashInfer with FP8 kv cache fails to compile,https://github.com/vllm-project/vllm/issues/31843,open,"bug, stale",2026-01-06T23:20:35Z,2026-04-07T02:15:07Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,31878,[Bug]: DeepSeek OCR Triton Error [CUDA] an illegal memory access on vLLM 0.11.2 on H100,https://github.com/vllm-project/vllm/issues/31878,open,"bug, stale",2026-01-07T08:33:12Z,2026-04-16T02:16:41Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,32180,[Bug]: Performance Bottlenecks and V1 Engine Instability on AMD gfx1151 (Strix Halo),https://github.com/vllm-project/vllm/issues/32180,open,"bug, performance, feature request, rocm",2026-01-12T14:03:38Z,2026-04-09T07:35:40Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,32259,[Bug]: offline infer of mm model cache,https://github.com/vllm-project/vllm/issues/32259,open,"bug, stale",2026-01-13T12:44:36Z,2026-04-15T02:15:41Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,32676,[Tracker]: Apply PluggableLayer and vLLM IR to replace current CustomOp,https://github.com/vllm-project/vllm/issues/32676,open,"feature request, vllm-ir",2026-01-20T14:04:15Z,2026-04-15T02:39:49Z,2026-05-01T21:34:43+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
sampling_logits_output,36010,[Bug]: Qwen/Qwen3.5-27B Batch Inference very slow / not working,https://github.com/vllm-project/vllm/issues/36010,open,bug,2026-03-04T13:41:38Z,2026-04-30T10:15:47Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,36748,"[Bug]: In DP mode, waiting request stack in a few DP ranks.",https://github.com/vllm-project/vllm/issues/36748,open,bug,2026-03-11T06:22:39Z,2026-03-28T08:57:03Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,37451,"[Bug]: 0.17.1 - vllm serve deepseek-ai/DeepSeek-OCR-2 on H100 crashes during Capturing CUDA graphs (decode, FULL)",https://github.com/vllm-project/vllm/issues/37451,open,bug,2026-03-18T15:46:37Z,2026-03-24T10:14:31Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,37732,[Bug] Garbage output for long prompts after #35216,https://github.com/vllm-project/vllm/issues/37732,open,bug,2026-03-21T03:26:06Z,2026-03-21T03:58:48Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,38176,[Bug]: qwen3 235B model with latest vllm is going to generate only 1 token.,https://github.com/vllm-project/vllm/issues/38176,open,bug,2026-03-26T02:22:49Z,2026-04-05T07:19:37Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,38537,[Bug]: prompt is missing in Received request only params not prompts,https://github.com/vllm-project/vllm/issues/38537,open,bug,2026-03-30T10:46:31Z,2026-04-01T05:37:57Z,2026-05-01T21:34:43+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
sampling_logits_output,38911,[Bug]: tool_choice='required'+PD disaggregation; internal server error for GLM-5,https://github.com/vllm-project/vllm/issues/38911,open,bug,2026-04-03T11:19:35Z,2026-04-07T13:36:33Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,39295,"[Bug]: Eagle3 speculative decoding CUDA device-side assert crash with gpt-oss-120b under concurrent requests (TP=8, H20)",https://github.com/vllm-project/vllm/issues/39295,open,,2026-04-08T11:00:11Z,2026-04-09T03:19:33Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,39451,[Feature]: Support sparse in-place weight updates in weight transfer API,https://github.com/vllm-project/vllm/issues/39451,open,feature request,2026-04-09T20:57:55Z,2026-04-17T05:36:02Z,2026-05-01T21:34:43+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
sampling_logits_output,39677,[Bug]: The premature implementation of structured generation constraints in qwen3 led to a disastrous decline in model capabilities.,https://github.com/vllm-project/vllm/issues/39677,open,bug,2026-04-13T07:42:02Z,2026-04-20T05:45:45Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,40382,[Bug]: Gemma-4 + DFlash unservable on Ampere — non-causal + head_dim=256 has no compatible attention backend,https://github.com/vllm-project/vllm/issues/40382,open,,2026-04-20T16:43:17Z,2026-04-20T16:43:17Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,40644,[CI Failure]: mi250_1: Basic Models Tests (Other),https://github.com/vllm-project/vllm/issues/40644,open,ci-failure,2026-04-22T19:24:29Z,2026-04-22T19:24:50Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,40645,[CI Failure]: mi355_1: Language Models Tests (Standard),https://github.com/vllm-project/vllm/issues/40645,open,ci-failure,2026-04-22T19:29:35Z,2026-04-22T19:32:26Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,40725,[Bug]: vLLM TP=4 corrupts non-English output on PCIe consumer GPUs,https://github.com/vllm-project/vllm/issues/40725,open,bug,2026-04-23T18:18:40Z,2026-04-23T18:22:32Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,41267,[Performance]: Encode performance of vLLM,https://github.com/vllm-project/vllm/issues/41267,open,performance,2026-04-29T18:42:32Z,2026-04-29T18:43:42Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,41319,[CI Failure]:  mi355_2: NixlConnector PD + Spec Decode acceptance (2 GPUs),https://github.com/vllm-project/vllm/issues/41319,open,ci-failure,2026-04-30T02:30:34Z,2026-04-30T02:31:12Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,41321,[CI Failure]:  mi300_1: Acceptance Length Test (Large Models),https://github.com/vllm-project/vllm/issues/41321,open,ci-failure,2026-04-30T02:33:10Z,2026-04-30T12:02:44Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
sampling_logits_output,41336,[CI Failure]:  mi355_1: V1 Sample + Logits,https://github.com/vllm-project/vllm/issues/41336,open,ci-failure,2026-04-30T05:07:04Z,2026-04-30T05:07:39Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
scheduler_batching,14003,[Feature]: Implement Concurrent Partial Prefills In V1 Engine,https://github.com/vllm-project/vllm/issues/14003,open,"help wanted, feature request, unstale",2025-02-28T01:34:31Z,2026-04-30T16:49:20Z,2026-05-05T05:54:14+00:00,2026-05-01T21:27:51+00:00,linked_pr,linked,,,,,archived_linked_pr,,
scheduler_batching,18037,"[RFC]: Enabling Suffix Decoding, LSTM Speculator, Sequence Parallelism from Arctic Inference",https://github.com/vllm-project/vllm/issues/18037,open,"RFC, speculative-decoding, keep-open",2025-05-13T01:25:02Z,2025-10-07T08:25:54Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,19197,[Bug]: 模型运行期间，报错TimeoutError: RPC call to execute_model timed out.，导致模型退出。,https://github.com/vllm-project/vllm/issues/19197,open,bug,2025-06-05T09:19:47Z,2026-02-26T08:05:20Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,21674,[Feature]: max-num-partial-prefills in V1,https://github.com/vllm-project/vllm/issues/21674,open,"feature request, unstale",2025-07-27T13:51:43Z,2026-04-13T21:13:51Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,24256,[RFC]: Add a cache hit threshold to handle Preemptions in PD-Disaggregation and enable lightweight powerful P/D implementations,https://github.com/vllm-project/vllm/issues/24256,open,"RFC, stale",2025-09-04T15:37:37Z,2026-04-26T02:18:09Z,2026-05-05T05:54:14+00:00,2026-05-01T21:27:51+00:00,linked_pr,linked,,,,,archived_linked_pr,,
scheduler_batching,24728,[Performance]: Multi-Modal Benchmark on NVIDIA A100 – Qwen2.5-VL / MiniCPM-V-4 / InternVL3_5-4B / InternVL3_5-2B,https://github.com/vllm-project/vllm/issues/24728,open,"performance, keep-open",2025-09-12T06:15:52Z,2026-04-16T02:37:51Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,25991,[Bug]: VLLM V1 Engine crashes with KeyError when processing concurrent embedding requests,https://github.com/vllm-project/vllm/issues/25991,open,"bug, stale",2025-09-30T21:13:15Z,2026-04-10T02:19:32Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,26376,[Roadmap] vLLM Roadmap Q4 2025,https://github.com/vllm-project/vllm/issues/26376,open,stale,2025-10-07T19:18:36Z,2026-04-24T02:18:44Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,28860,[Bug]: xPyD NCCL disaggregated prefill encounters new_block_ids AssertionError under high benchmark concurrency,https://github.com/vllm-project/vllm/issues/28860,open,bug,2025-11-17T13:08:12Z,2026-04-17T02:44:00Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,31515,[Feature]: need scheduler solution with high priority to process prefill,https://github.com/vllm-project/vllm/issues/31515,open,"feature request, stale",2025-12-30T02:09:35Z,2026-04-07T02:15:29Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,31641,[Bug]: enable_chunked_prefill=True causes hang in AsyncLLM which is affected by disable_log_stats=True,https://github.com/vllm-project/vllm/issues/31641,closed,"bug, stale",2026-01-03T07:37:05Z,2026-04-04T02:14:29Z,2026-05-01T21:34:43+00:00,2026-05-05T05:54:14+00:00,closed,unlinked,,,,,archived_closed,,
scheduler_batching,32103,[RFC]: Extending vLLM Pause/Resume API to support in-flight requests and DPEP scenarios,https://github.com/vllm-project/vllm/issues/32103,open,RFC,2026-01-11T03:24:59Z,2026-03-13T02:07:38Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,33319,[Bug]: Requests Stuck in Waiting Queue with Zero Running,https://github.com/vllm-project/vllm/issues/33319,open,"bug, stale",2026-01-29T08:01:39Z,2026-04-30T02:16:33Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,33356,[Feature]: Pipeline Parallel Features & Performance Optimizations,https://github.com/vllm-project/vllm/issues/33356,open,feature request,2026-01-29T17:03:35Z,2026-02-19T20:02:27Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,34698,[Feature]: Atomic Rewind & Correct (ARC) via KV-Cache Rollback for Logical Grounding,https://github.com/vllm-project/vllm/issues/34698,open,feature request,2026-02-17T13:10:46Z,2026-02-20T09:34:37Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,35048,[Bug]: perf degradation between vllm 0.14.0 to 0.15.1,https://github.com/vllm-project/vllm/issues/35048,open,bug,2026-02-22T06:10:01Z,2026-03-22T09:50:18Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,35863,[Bug]: Voxtral-Realtime stops returning transcribed text starting from the 3rd concurrent session,https://github.com/vllm-project/vllm/issues/35863,open,bug,2026-03-03T13:03:20Z,2026-03-03T13:31:29Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,36917,[Bug]: GDN attention backend crashes with mixed decode/spec_decode batch when serving Qwen3.5 family models with MTP,https://github.com/vllm-project/vllm/issues/36917,open,bug,2026-03-12T19:14:09Z,2026-04-21T08:53:10Z,2026-05-05T05:54:14+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
scheduler_batching,36998,[RFC]: Observation Plugin for Intercepting & Routing on Activations,https://github.com/vllm-project/vllm/issues/36998,open,RFC,2026-03-13T18:33:43Z,2026-05-03T03:14:34Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,37308,[Bug]: Severe Head-of-Line Blocking (147x TTFT) under Prefix Caching with Asymmetric Batches,https://github.com/vllm-project/vllm/issues/37308,open,bug,2026-03-17T14:54:02Z,2026-03-24T10:46:10Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,37602,[Bug]: Qwen3.5-122B-A10B-FP8 EngineCore crash on concurrent image requests,https://github.com/vllm-project/vllm/issues/37602,open,,2026-03-19T21:01:45Z,2026-04-07T18:24:57Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,37754,[Bug] FlashInfer + MTP speculative decoding crashes on SM121 (DGX Spark) with GQA=16 model,https://github.com/vllm-project/vllm/issues/37754,open,,2026-03-21T17:44:13Z,2026-04-18T15:47:09Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,37842,_update_request_as_session does not update max_tokens from StreamingUpdate,https://github.com/vllm-project/vllm/issues/37842,open,,2026-03-23T03:31:28Z,2026-03-23T17:29:28Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,38003,[RFC]: Integrate MineDraft speculative decoding into vLLM,https://github.com/vllm-project/vllm/issues/38003,open,RFC,2026-03-24T12:13:36Z,2026-03-24T12:13:36Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,38235,[Feature]: Quantization support (AWQ / GPTQ / FP8) for mistralai/Voxtral-Mini-4B-Realtime-2602,https://github.com/vllm-project/vllm/issues/38235,open,feature request,2026-03-26T12:56:34Z,2026-03-26T16:32:03Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,38474,[RFC]: Add Mooncake Store Connector for Shared KV Cache Reuse,https://github.com/vllm-project/vllm/issues/38474,open,RFC,2026-03-29T15:05:41Z,2026-04-16T15:18:56Z,2026-05-05T05:54:14+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
scheduler_batching,38760,[RFC]: Per-iteration forward pass metrics with accurate engine-level timing,https://github.com/vllm-project/vllm/issues/38760,open,RFC,2026-04-01T22:34:25Z,2026-04-16T07:12:06Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,39022,"[Bug][MoE] DeepEP HT hardcodes per_act_token_quant=False, causing crash/accuracy loss",https://github.com/vllm-project/vllm/issues/39022,open,,2026-04-05T08:54:37Z,2026-04-05T10:20:13Z,2026-05-05T05:54:14+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
scheduler_batching,39060,[Feature]: Speculative Prefill — Draft-Assisted Sparse Prefill for TTFT Reduction,https://github.com/vllm-project/vllm/issues/39060,open,feature request,2026-04-06T06:11:41Z,2026-05-01T15:20:08Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,39076,[RFC]: Entropy-Gated Online KV Block Expiration During Active Decode,https://github.com/vllm-project/vllm/issues/39076,open,RFC,2026-04-06T13:52:23Z,2026-04-06T13:52:23Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,39737,[Bug]: max-num-partial-prefills failes on V1 engine start,https://github.com/vllm-project/vllm/issues/39737,open,bug,2026-04-13T21:21:00Z,2026-04-13T21:32:36Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,39749,[Roadmap] [Draft] vLLM Roadmap Q2 2026,https://github.com/vllm-project/vllm/issues/39749,open,rocm,2026-04-13T23:29:59Z,2026-04-29T07:06:31Z,2026-05-05T05:54:14+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
scheduler_batching,40002,[Bug]: Inconsistent KV Cache reporting and system hang on long context requests (Gemma-4 26B AWQ Int4),https://github.com/vllm-project/vllm/issues/40002,open,bug,2026-04-16T10:45:32Z,2026-04-29T17:46:43Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,40094,[Bug]: Turbo Quant keep failing TRITON_ATTN 'kv_cache_dtype not supported',https://github.com/vllm-project/vllm/issues/40094,open,bug,2026-04-17T04:16:04Z,2026-05-04T20:56:14Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,40429,[RFC]: Expose per-parameter sharding as DTensor metadata,https://github.com/vllm-project/vllm/issues/40429,open,,2026-04-21T03:52:15Z,2026-04-21T05:54:23Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,40674,[Feature]:  Support NixlConnector with Pipeline Parallelism for disaggregated serving,https://github.com/vllm-project/vllm/issues/40674,open,feature request,2026-04-23T04:18:46Z,2026-04-23T04:18:46Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,40807,[Bug]: TurboQuant KV + spec-decode + chunked-prefill crashes CUDA graph capture at query_start_loc.tolist() in continuation-prefill path (Qwen3-Next hybrid dense),https://github.com/vllm-project/vllm/issues/40807,open,bug,2026-04-24T13:24:45Z,2026-04-25T00:26:35Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
scheduler_batching,41565,[Bug]: TurboQuant _continuation_prefill workspace allocation fails at long context — v0.20.0 regression,https://github.com/vllm-project/vllm/issues/41565,open,,2026-05-03T17:22:27Z,2026-05-03T17:33:10Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,27691,[RFC]: Tracking Spec Decode Support,https://github.com/vllm-project/vllm/issues/27691,open,"RFC, speculative-decoding",2025-10-28T21:34:28Z,2026-03-17T03:59:05Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,28222,[Bug]: ROCm and AITER ValueError: Unsupported attention metadata type for speculative decoding with num_speculative_tokens > 1,https://github.com/vllm-project/vllm/issues/28222,open,"bug, rocm, stale",2025-11-06T14:45:31Z,2026-04-24T02:18:26Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,28610,[Usage]: Does 0.11.0 suport tree attenton with eagle?,https://github.com/vllm-project/vllm/issues/28610,open,"usage, stale",2025-11-13T03:35:02Z,2026-04-22T02:17:08Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,28762,[Installation]: getting vLLM installed with a free-threaded Python interpreter (3.14t),https://github.com/vllm-project/vllm/issues/28762,open,installation,2025-11-14T23:09:39Z,2026-04-10T19:03:34Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,33329,[Bug]: Eagle3 not support Qwen3-Next-80B-A3B-Instruct-FP8,https://github.com/vllm-project/vllm/issues/33329,open,"bug, stale",2026-01-29T09:53:52Z,2026-04-30T02:16:32Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,33456,[Feature][Speculative Decoding]: Consolidate EAGLE Input Preparation,https://github.com/vllm-project/vllm/issues/33456,open,feature request,2026-01-31T00:49:10Z,2026-02-02T22:29:34Z,2026-05-01T21:34:43+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
speculative_decoding,33458,[Feature][Speculative Decoding]: Multi Modal Draft Model Support,https://github.com/vllm-project/vllm/issues/33458,open,feature request,2026-01-31T01:04:44Z,2026-03-02T07:16:32Z,2026-05-05T05:54:14+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
speculative_decoding,34797,[CI Failure]: v1/e2e/test_spec_decode.py::test_eagle_correctness,https://github.com/vllm-project/vllm/issues/34797,open,ci-failure,2026-02-18T12:18:49Z,2026-03-13T07:43:39Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,35091,[Bug]: Triton CompilationError in speculative decoding (draft_model),https://github.com/vllm-project/vllm/issues/35091,open,bug,2026-02-23T10:35:12Z,2026-02-25T02:47:36Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,36037,[Feature]: Supports Speculative Speculative Decoding,https://github.com/vllm-project/vllm/issues/36037,open,feature request,2026-03-04T19:27:36Z,2026-04-17T14:58:12Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,37113,[SM120][GLM-5.1] NVFP4 DCP/MTP stack tracker,https://github.com/vllm-project/vllm/issues/37113,open,,2026-03-15T17:40:41Z,2026-04-26T02:03:54Z,2026-05-05T05:54:14+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
speculative_decoding,37150,[Bug]: the acceptance rate of ngram+async-scheduling is only 1.22%,https://github.com/vllm-project/vllm/issues/37150,open,bug,2026-03-16T07:28:52Z,2026-03-16T12:38:54Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,37396,[Feature]: Tree speculative decode.,https://github.com/vllm-project/vllm/issues/37396,open,feature request,2026-03-18T08:15:51Z,2026-04-07T07:47:25Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,37551,[Bug] vLLM 0.17.1: `zai-org/GLM-OCR` has `mtp_graph < no_mtp_graph` despite high acceptance,https://github.com/vllm-project/vllm/issues/37551,open,bug,2026-03-19T10:56:52Z,2026-03-19T10:56:52Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,37966,[Bug]: spec decoding nonparallel 路径 draft/target hidden size 不兼容，建议适配不同hidden size,https://github.com/vllm-project/vllm/issues/37966,open,bug,2026-03-24T06:00:07Z,2026-03-24T06:00:07Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,38196,GDN attention backend crashes with ngram speculative decoding on mixed decode batches,https://github.com/vllm-project/vllm/issues/38196,open,,2026-03-26T06:41:06Z,2026-03-29T11:14:33Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,38851,[Feature]: ROCm Kimi K2.5 EAGLE3 MTP heads,https://github.com/vllm-project/vllm/issues/38851,open,"feature request, rocm",2026-04-02T21:42:20Z,2026-04-14T01:13:52Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,38898,[Feature]: Mamba `DS` conv state layout | Support speculative decoding with `mamba_cache_mode=align`,https://github.com/vllm-project/vllm/issues/38898,open,feature request,2026-04-03T09:01:58Z,2026-04-27T14:47:03Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,39573,[Bug]: Thinking token budget not enforced with MTP speculative decoding (works without MTP),https://github.com/vllm-project/vllm/issues/39573,open,bug,2026-04-11T12:26:34Z,2026-04-30T00:56:04Z,2026-05-05T05:54:14+00:00,2026-05-05T05:54:14+00:00,linked_pr,linked,,,,,archived_linked_pr,,
speculative_decoding,39680,[Performance]: Qwen3.5 with mtp is slower than without,https://github.com/vllm-project/vllm/issues/39680,open,performance,2026-04-13T07:52:13Z,2026-04-13T07:52:13Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,39839,[Bug]:  MTP DeepSeek and Eagle Flash Attention Failures in Spec Decode Unit Tests,https://github.com/vllm-project/vllm/issues/39839,open,bug,2026-04-14T22:27:35Z,2026-04-14T22:27:35Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
speculative_decoding,40756,"[Bug]: MTP speculative decoding crash with illegal memory access on long sequences (Qwen3.6-27B-FP8, v0.19.1)",https://github.com/vllm-project/vllm/issues/40756,open,bug,2026-04-24T02:28:03Z,2026-05-05T02:13:18Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
